HMY,HPROPERTY,HUNITTYPE,SCODE,SRENT,DSQFT,IRENTALTYPE,SDEPOSIT0,SDEPOSIT1,SDEPOSIT2,SDEPOSIT3,SDEPOSIT4,SDEPOSIT5,SDEPOSIT6,SDEPOSIT7,SDEPOSIT8,SDEPOSIT9,SPASTRENT0,SPASTRENT1,SPASTRENT2,SPASTRENT3,SPASTRENT4,SPASTRENT5,SPASTRENT6,SPASTRENT7,SPASTRENT8,SPASTRENT9,SPASTRENT10,SPASTRENT11,DTPASTRENTINC0,DTPASTRENTINC1,DTPASTRENTINC2,DTPASTRENTINC3,DTPASTRENTINC4,DTPASTRENTINC5,DTPASTRENTINC6,DTPASTRENTINC7,DTPASTRENTINC8,DTPASTRENTINC9,DTPASTRENTINC10,DTPASTRENTINC11,SFIELD0,SFIELD1,SFIELD2,SFIELD3,SFIELD4,SFIELD5,SFIELD6,SFIELD7,SFIELD8,SFIELD9,IRENTREADY,AMENITY1,AMENITY2,AMENITY3,AMENITY4,AMENITY5,AMENITY6,AMENITY7,AMENITY8,AMENITY9,AMENITY10,AMENITY11,AMENITY12,AMENITY13,AMENITY14,AMENITY15,AMENITY16,AMENITY17,AMENITY18,AMENITY19,AMENITY20,EXCLUDE,PUCODE,SCONTRACTNO,CCONTRACTRENT,IBEDROOMS,CSURCHARGE,FSETASIDE,CUTILALLOW,STACT1,STACT2,HCONTRACT,SELIG,SALTID,HBLDG,BOCC1,BOCC2,dtStamp,dtAvailable,dtHoldUntil,hProspect,sStatus,dtVacant,dtReady,hFloor,iType,iSegmentType,hLocation,hUserCreatedBy,hUserModifiedBy,dtCreated,dtLastModified,iRentObject,hCommMLA,hLeaseType,bNoUHTrigger,hForeigndb,sExtReference,iTotalUnits,iTotalRooms,bPortalExcluded,iPortalDisplayRank,iMarketRentMethod,iMktRentAdjMethod,dMktRentAdjAmount,dMktRentAdjPercent,dtTermination,iMarketDateMethod,dtMarket,tRowVersion,iMktRentalType,dUnitWidth,dUnitDepth,dUnitHeight,iWalkOrder,sUnitDescription,sUnitDimensions,iTypeUnit,hCopyFrom,dtRehabScheduled
266,85,NULL,8818,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8818    ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,NULL,0,0,22,22,47:54.9,47:54.0,1,14,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000001319965,0,0,0,0,0,NULL,NULL,0,NULL,NULL
267,85,NULL,8818MEZZ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8818MEZZ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,NULL,0,0,22,22,47:55.0,47:55.0,1,15,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000001319966,0,0,0,0,0,NULL,NULL,0,NULL,NULL
268,85,NULL,8820_22 ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8820_22 ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,NULL,0,0,22,22,47:55.1,47:55.0,1,16,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000001319967,0,0,0,0,0,NULL,NULL,0,NULL,NULL
269,85,NULL,8824,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8824    ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,NULL,0,0,22,22,47:55.2,47:55.0,1,17,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000001319968,0,0,0,0,0,NULL,NULL,0,NULL,NULL
270,85,NULL,8824MEZZ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8824MEZZ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,NULL,0,0,22,22,47:55.3,47:55.0,1,18,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000001319969,0,0,0,0,0,NULL,NULL,0,NULL,NULL
271,85,NULL,8826,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8826    ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,NULL,0,0,22,22,47:55.5,47:55.0,1,19,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x000000000131996A,0,0,0,0,0,NULL,NULL,0,NULL,NULL
272,85,NULL,8826MEZZ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8826MEZZ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,NULL,0,0,22,22,47:55.6,47:55.0,1,20,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x000000000131996B,0,0,0,0,0,NULL,NULL,0,NULL,NULL
273,86,NULL,8704,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3056 8704    ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,0,0,22,22,47:55.8,47:55.0,1,0,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000000C92D33,0,0,0,0,0,NULL,NULL,0,NULL,NULL
274,86,NULL,8712,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3056 8712    ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,0,0,22,22,47:55.9,47:55.0,1,0,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000000C92D3A,0,0,0,0,0,NULL,NULL,0,NULL,NULL
275,86,NULL,8716-200,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3056 8716-200,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,0,0,22,22,47:56.0,47:56.0,1,0,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000000C92D41,0,0,0,0,0,NULL,NULL,0,NULL,NULL
276,86,NULL,8720,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3056 8720    ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,0,0,22,22,47:56.1,47:56.0,1,0,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000000C92D48,0,0,0,0,0,NULL,NULL,0,NULL,NULL
277,86,NULL,8720MEZZ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3056 8720MEZZ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,0,0,22,22,47:56.2,47:56.0,1,0,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000000C92D4F,0,0,0,0,0,NULL,NULL,0,NULL,NULL
278,86,NULL,8724,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3056 8724    ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,0,0,22,22,47:56.2,47:56.0,1,0,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000000C92D56,0,0,0,0,0,NULL,NULL,0,NULL,NULL
279,87,NULL,5921_23 ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3057 5921_23 ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0,0,22,22,47:56.4,47:56.0,1,0,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000000C92D5D,0,0,0,0,0,NULL,NULL,0,NULL,NULL
280,87,NULL,5925_27 ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3057 5925_27 ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0,0,22,22,47:56.4,47:56.0,1,0,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000000C92D64,0,0,0,0,0,NULL,NULL,0,NULL,NULL
281,87,NULL,5933,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3057 5933    ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0,0,22,22,47:56.5,47:56.0,1,0,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000000C92D6B,0,0,0,0,0,NULL,NULL,0,NULL,NULL
282,88,NULL,4704_06 ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3058 4704_06 ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,NULL,2,NULL,0,0,22,22,47:56.7,47:56.0,1,0,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x000000000265121F,0,0,0,0,0,NULL,NULL,0,NULL,NULL
283,88,NULL,4708_10 ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3058 4708_10 ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,NULL,2,NULL,0,0,22,22,47:56.7,47:56.0,1,0,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000002651222,0,0,0,0,0,NULL,NULL,0,NULL,NULL
284,88,NULL,4712,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3058 4712    ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,NULL,2,NULL,0,0,22,22,47:56.8,47:56.0,1,0,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000002651225,0,0,0,0,0,NULL,NULL,0,NULL,NULL
285,88,NULL,4714,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3058 4714    ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,0,0,22,22,47:56.9,47:56.0,1,0,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000000C92D87,0,0,0,0,0,NULL,NULL,0,NULL,NULL
286,88,NULL,4716_18 ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3058 4716_18 ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,0,0,22,22,47:57.0,47:57.0,1,0,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000000C92D8E,0,0,0,0,0,NULL,NULL,0,NULL,NULL
287,88,NULL,4720_22 ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3058 4720_22 ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,0,0,22,22,47:57.1,47:57.0,1,0,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000000C92D95,0,0,0,0,0,NULL,NULL,0,NULL,NULL
288,88,NULL,4724_26 ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3058 4724_26 ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,NULL,2,NULL,0,0,22,22,47:57.2,47:57.0,1,0,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x000000000265122E,0,0,0,0,0,NULL,NULL,0,NULL,NULL
289,88,NULL,4728_30 ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3058 4728_30 ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Occupied No Notice,NULL,NULL,2,NULL,0,0,22,22,47:57.3,47:57.0,1,0,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000002651231,0,0,0,0,0,NULL,NULL,0,NULL,NULL
290,89,NULL,4732,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3059 4732    ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,0,0,22,22,47:57.5,47:57.0,1,0,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000000C92DAA,0,0,0,0,0,NULL,NULL,0,NULL,NULL
291,89,NULL,4734_36 ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3059 4734_36 ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,0,0,22,22,47:57.6,47:57.0,1,0,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000000C92DB1,0,0,0,0,0,NULL,NULL,0,NULL,NULL
292,89,NULL,4738,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3059 4738    ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,0,0,22,22,47:57.7,47:57.0,1,0,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000000C92DB8,0,0,0,0,0,NULL,NULL,0,NULL,NULL
293,89,NULL,4740,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3059 4740    ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,0,0,22,22,47:57.8,47:57.0,1,0,0,NULL,2,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x0000000000C92DBF,0,0,0,0,0,NULL,NULL,0,NULL,NULL
